transaction_id,credit_card_no,transaction_type,category,merchant,date
406131750405,4074063899010235463,Online,Groceries,Amazon,2022-11-11
504123531356,4074063899010235463,Online,Groceries,Amazon,2022-11-11
637602363874,4074063899010235463,Non-Online,Groceries,Isetan,2022-11-11
685717597088,4074063899010235463,Non-Online,Groceries,Kinokuniya,2022-11-11
300172162232,4074063899010235463,Non-Online,Retail,7-Eleven,2022-11-11
194192499940,2545632737614287,Non-Online,Retail,7-Eleven,2022-11-09
761941357663,3514206404496594,Non-Online,Retail,7-Eleven,2022-11-08
292893704506,4471562563600998161,Non-Online,Retail,7-Eleven,2022-11-09
737230189647,3508542516308931,Online,Groceries,Qoo10,2022-11-11
419140649684,3508542516308931,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
638998623900,3508542516308931,Non-Online,Groceries,Isetan,2022-11-11
200104906195,3508542516308931,Non-Online,Groceries,Takashimaya,2022-11-11
608103574901,2275983964594247,Non-Online,Groceries,NTUC Fairprice,2022-11-12
698984858461,2275983964594247,Non-Online,Groceries,Don Don Donki,2022-11-12
859985943036,4795389165932007704,Non-Online,Groceries,Cold Storage,2022-11-12
146172837820,30284487191920,Non-Online,Retail,7-Eleven,2022-11-08
136943369192,630424024036,Non-Online,Groceries,NTUC Fairprice,2022-11-12
607652439359,4227220360675063,Non-Online,Retail,7-Eleven,2022-11-07
265785210014,30164000571149,Non-Online,Groceries,NTUC Fairprice,2022-11-12
430667866851,30164000571149,Non-Online,Groceries,Cold Storage,2022-11-12
794185092903,3548340896673699,Online,Groceries,Amazon,2022-11-11
483447823705,3548340896673699,Non-Online,Groceries,Takashimaya,2022-11-11
825163534647,3548340896673699,Non-Online,Retail,7-Eleven,2022-11-11
209332820089,36680019362869,Non-Online,Retail,7-Eleven,2022-11-09
227964733718,4624414819145112,Non-Online,Retail,7-Eleven,2022-11-07
449198836345,2225894691254487,Non-Online,Retail,7-Eleven,2022-11-10
505139272646,3511506506189408,Non-Online,Groceries,Don Don Donki,2022-11-13
712527223958,3511506506189408,Non-Online,Groceries,Giant Hypermart,2022-11-13
701518589229,4863204426073,Non-Online,Retail,7-Eleven,2022-11-10
397783396302,4465251568005135,Online,Groceries,Lazada,2022-11-11
179509863322,4465251568005135,Online,Groceries,Lazada,2022-11-11
422025635877,4465251568005135,Online,Groceries,eBay,2022-11-11
605182294446,4465251568005135,Non-Online,Groceries,Kinokuniya,2022-11-11
784455793174,4465251568005135,Non-Online,Retail,7-Eleven,2022-11-11
368967415949,3504853520711299,Non-Online,Retail,7-Eleven,2022-11-08
526278763086,4610708641602,Non-Online,Retail,7-Eleven,2022-11-09
454862096445,4991793131992,Non-Online,Retail,7-Eleven,2022-11-08
243737594526,4113623171632875,Non-Online,Retail,7-Eleven,2022-11-07
880952999966,4316558224386012932,Non-Online,Retail,7-Eleven,2022-11-09
196440653807,38016597233727,Non-Online,Retail,7-Eleven,2022-11-08
230901393662,4183374558348793,Non-Online,Retail,7-Eleven,2022-11-08
468333873228,348142244892668,Non-Online,Retail,7-Eleven,2022-11-09
283248464639,675959181982,Online,Groceries,Shopee,2022-11-11
418713462250,675959181982,Non-Online,Groceries,Decathalon,2022-11-11
584942917936,675959181982,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
545467003302,675959181982,Non-Online,Groceries,Takashimaya,2022-11-11
659814645859,675959181982,Non-Online,Retail,7-Eleven,2022-11-11
128981722388,2391898417556768,Non-Online,Retail,7-Eleven,2022-11-10
316214732689,3568280009186004,Non-Online,Retail,7-Eleven,2022-11-10
271886078242,639072637999,Non-Online,Retail,7-Eleven,2022-11-07
873669280771,30338971353196,Non-Online,Retail,7-Eleven,2022-11-10
403495802176,676140904191,Non-Online,Retail,7-Eleven,2022-11-08
309612764888,4437358621370786163,Non-Online,Retail,7-Eleven,2022-11-10
655570260410,3564484578934836,Non-Online,Retail,7-Eleven,2022-11-10
613263869720,4108112081321289,Non-Online,Groceries,NTUC Fairprice,2022-11-12
528057993375,4663376293540833298,Non-Online,Groceries,Cold Storage,2022-11-13
139409986490,30056130373026,Non-Online,Retail,7-Eleven,2022-11-07
226582306759,501808557463,Non-Online,Retail,7-Eleven,2022-11-07
236249677785,4283220012745687,Online,Groceries,eBay,2022-11-11
730392336823,4283220012745687,Online,Groceries,eBay,2022-11-11
524980562173,4283220012745687,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
870810037197,4283220012745687,Non-Online,Groceries,Kinokuniya,2022-11-11
849737316760,4278772159131,Non-Online,Retail,7-Eleven,2022-11-10
372498921484,3512125137188777,Non-Online,Retail,7-Eleven,2022-11-09
502161941177,30175572459158,Non-Online,Groceries,Giant Hypermart,2022-11-13
746607129547,30230226171160,Non-Online,Groceries,NTUC Fairprice,2022-11-12
736142282047,4367851865417716,Non-Online,Retail,7-Eleven,2022-11-07
264371109237,180099551970613,Non-Online,Retail,7-Eleven,2022-11-07
513874509417,2717967164136566,Non-Online,Retail,7-Eleven,2022-11-07
667158760174,4166427693335215,Non-Online,Groceries,Giant Hypermart,2022-11-12
126493832234,4166427693335215,Non-Online,Groceries,Don Don Donki,2022-11-12
803559061385,4866762735919844646,Online,Groceries,Qoo10,2022-11-11
123306341326,4866762735919844646,Online,Groceries,Shopee,2022-11-11
375885068328,4866762735919844646,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
217816246121,4866762735919844646,Non-Online,Groceries,Takashimaya,2022-11-11
217454892132,180009901490741,Online,Groceries,Lazada,2022-11-11
142147653259,180009901490741,Online,Groceries,Zalora,2022-11-11
166464504825,180009901490741,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
479345582816,180009901490741,Non-Online,Groceries,Isetan,2022-11-11
710228846467,180009901490741,Non-Online,Groceries,Kinokuniya,2022-11-11
122855211176,180080176382681,Non-Online,Groceries,Giant Hypermart,2022-11-12
365968605815,180080176382681,Non-Online,Groceries,Don Don Donki,2022-11-12
662690627290,4475779666302341,Non-Online,Retail,7-Eleven,2022-11-10
184529420737,4373495305155908,Non-Online,Retail,7-Eleven,2022-11-07
604053254324,30093728191528,Online,Groceries,Amazon,2022-11-11
403787757916,30093728191528,Online,Groceries,eBay,2022-11-11
835824039589,30093728191528,Online,Groceries,Zalora,2022-11-11
395120669772,30093728191528,Non-Online,Groceries,Kinokuniya,2022-11-11
323071473487,30093728191528,Non-Online,Groceries,Isetan,2022-11-11
787589136092,30093728191528,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
826581344071,30093728191528,Non-Online,Retail,7-Eleven,2022-11-11
769748672228,180081675637013,Non-Online,Groceries,Giant Hypermart,2022-11-13
440878661364,180081675637013,Non-Online,Groceries,NTUC Fairprice,2022-11-13
210544636283,3585463211255465,Non-Online,Groceries,NTUC Fairprice,2022-11-12
736188912661,3585463211255465,Non-Online,Groceries,Don Don Donki,2022-11-12
294813433871,2247493859656726,Non-Online,Groceries,Cold Storage,2022-11-13
142253458466,2247493859656726,Non-Online,Groceries,Don Don Donki,2022-11-13
221496077465,3516205332523600,Non-Online,Retail,7-Eleven,2022-11-09
192187348771,3540329330363007,Non-Online,Retail,7-Eleven,2022-11-09
551831021456,4929354266019034,Non-Online,Retail,7-Eleven,2022-11-07
709204149623,4363312667295227026,Non-Online,Retail,7-Eleven,2022-11-10
507142248311,30253022239114,Non-Online,Retail,7-Eleven,2022-11-07
782691561415,4600864572186463846,Non-Online,Groceries,Giant Hypermart,2022-11-13
875510753375,4600864572186463846,Non-Online,Groceries,Don Don Donki,2022-11-13
681759508845,4045865004681479,Non-Online,Groceries,Don Don Donki,2022-11-13
480536594309,4045865004681479,Non-Online,Groceries,Cold Storage,2022-11-13
257151538071,630483042283,Non-Online,Retail,7-Eleven,2022-11-07
721601331068,502087925835,Non-Online,Groceries,Don Don Donki,2022-11-12
675063101386,502087925835,Non-Online,Groceries,Don Don Donki,2022-11-12
609116153903,180073238767940,Non-Online,Retail,7-Eleven,2022-11-07
373426786169,3520090887419253,Non-Online,Retail,7-Eleven,2022-11-09
325948474717,4512318349623572078,Online,Groceries,Shopee,2022-11-11
322491514229,4512318349623572078,Online,Groceries,Lazada,2022-11-11
431247963586,4512318349623572078,Online,Groceries,Qoo10,2022-11-11
304070626145,4512318349623572078,Non-Online,Groceries,Takashimaya,2022-11-11
358310222173,4512318349623572078,Non-Online,Groceries,Kinokuniya,2022-11-11
807103696971,4512318349623572078,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
399549202698,4512318349623572078,Non-Online,Retail,7-Eleven,2022-11-11
756731898331,4387124470299010,Non-Online,Retail,7-Eleven,2022-11-10
352769319039,6011307794136666,Non-Online,Retail,7-Eleven,2022-11-07
318726519058,2480937993511409,Online,Groceries,Lazada,2022-11-11
810779611216,2480937993511409,Non-Online,Groceries,Takashimaya,2022-11-11
745330326293,2480937993511409,Non-Online,Groceries,Isetan,2022-11-11
392390882150,2480937993511409,Non-Online,Groceries,Kinokuniya,2022-11-11
778695779000,2480937993511409,Non-Online,Retail,7-Eleven,2022-11-11
293710407930,560590648906,Non-Online,Retail,7-Eleven,2022-11-09
876224558630,4645225701203630496,Non-Online,Retail,7-Eleven,2022-11-09
145948624721,5553793633189915,Non-Online,Retail,7-Eleven,2022-11-07
337538391890,4084981449571472440,Non-Online,Groceries,NTUC Fairprice,2022-11-12
255496315792,4084981449571472440,Non-Online,Groceries,Giant Hypermart,2022-11-12
522534522326,4433694494096,Non-Online,Retail,7-Eleven,2022-11-09
139965324669,3598588495504876,Online,Groceries,Lazada,2022-11-11
642626628230,3598588495504876,Online,Groceries,Amazon,2022-11-11
747155632251,3598588495504876,Non-Online,Groceries,Isetan,2022-11-11
402663231982,3598588495504876,Non-Online,Groceries,Decathalon,2022-11-11
149240650270,3598588495504876,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
605233851702,3598588495504876,Non-Online,Retail,7-Eleven,2022-11-11
164664035773,379049446709859,Online,Groceries,Qoo10,2022-11-11
455478350268,379049446709859,Non-Online,Groceries,Isetan,2022-11-11
403450517736,3574394777403194,Online,Groceries,Lazada,2022-11-11
428332656428,3574394777403194,Non-Online,Groceries,Isetan,2022-11-11
180596349282,3571092025840208,Non-Online,Groceries,Giant Hypermart,2022-11-13
125984677583,30177361137557,Non-Online,Retail,7-Eleven,2022-11-07
850758854276,6576565961806877,Non-Online,Retail,7-Eleven,2022-11-08
345453236377,3552017059928127,Non-Online,Retail,7-Eleven,2022-11-10
188230008280,180056469865954,Non-Online,Retail,7-Eleven,2022-11-09
496917674743,4041347172627554,Online,Groceries,Lazada,2022-11-11
219755783513,4041347172627554,Non-Online,Groceries,Decathalon,2022-11-11
110877648878,4041347172627554,Non-Online,Retail,7-Eleven,2022-11-11
288334252648,4084437293708408699,Non-Online,Groceries,Don Don Donki,2022-11-12
792793083297,501848203276,Non-Online,Retail,7-Eleven,2022-11-08
173527043443,4569578758808828,Non-Online,Groceries,Don Don Donki,2022-11-13
203241316656,3516167936460490,Non-Online,Retail,7-Eleven,2022-11-08
403994711261,213181086710549,Online,Groceries,Lazada,2022-11-11
642036722894,213181086710549,Online,Groceries,Lazada,2022-11-11
316727051021,213181086710549,Online,Groceries,Qoo10,2022-11-11
628092320006,213181086710549,Non-Online,Groceries,Isetan,2022-11-11
550843108048,213181086710549,Non-Online,Groceries,Takashimaya,2022-11-11
333551759585,213181086710549,Non-Online,Retail,7-Eleven,2022-11-11
529372344077,372934472750991,Non-Online,Retail,7-Eleven,2022-11-10
283810035753,2226027311356064,Non-Online,Retail,7-Eleven,2022-11-10
151299367293,3540834769458459,Non-Online,Retail,7-Eleven,2022-11-07
512012021101,30534998476339,Non-Online,Groceries,Giant Hypermart,2022-11-12
266184813301,4810151999078647052,Non-Online,Groceries,NTUC Fairprice,2022-11-12
208781616573,4810151999078647052,Non-Online,Groceries,Giant Hypermart,2022-11-12
